x,y,z
2.34695,-0.270421,0.135109
2.31758,-0.226366,0.137202
2.3341,-0.251149,0.14646
2.3886,-0.332905,0.142131
2.35319,-0.279793,0.133722
2.36127,-0.291903,0.145483
2.37646,-0.314697,0.136477
2.3547,-0.28205,0.143627
2.38503,-0.327551,0.132426
2.36598,-0.298972,0.139815
2.37269,-0.309035,0.14971
2.38147,-0.322205,0.146541
2.35687,-0.285302,0.137195
2.36979,-0.304688,0.140752
2.37412,-0.311181,0.135348
2.41347,-0.370207,0.147447
2.40823,-0.362347,0.13774
2.40104,-0.35156,0.141427
2.42461,-0.386912,0.136014
2.39244,-0.33866,0.13205
2.43,-0.395,0.144626
2.41851,-0.377768,0.139019
2.40404,-0.356055,0.147766
2.39844,-0.347663,0.140239
2.42731,-0.39096,0.149175
2.41599,-0.373991,0.133409
2.4118,-0.367694,0.143421
2.4611,-0.441646,0.136321
2.44241,-0.413614,0.141192
2.46727,-0.4509,0.146886
2.43273,-0.39909,0.138506
2.43889,-0.408342,0.148763
2.46179,-0.442679,0.139503
2.45086,-0.426289,0.132585
2.45341,-0.430121,0.145138
2.46408,-0.446118,0.142588
2.44094,-0.411414,0.134979
2.44898,-0.423469,0.145932
2.45637,-0.434551,0.136961
2.48045,-0.470669,0.136485
2.49645,-0.494674,0.144723
2.48366,-0.5,0.139898
2.47333,-0.45999,0.147308
2.47774,-0.466609,0.138012
2.49879,-0.5,0.148849
2.49078,-0.486165,0.132887
2.48859,-0.482886,0.141366
2.49898,-0.498475,0.135718
2.47522,-0.462823,0.144304
2.49222,-0.488336,0.145857
2.48553,-0.47829,0.141172
2.398,-0.5,0.147516
2.45921,-0.5,0.139639
2.42041,-0.5,0.135961
2.43637,-0.5,0.145101
2.40617,-0.5,0.142077
2.45066,-0.5,0.133313
2.37238,-0.5,0.138755
2.47658,-0.5,0.147987
2.43095,-0.5,0.137558
2.41415,-0.5,0.149586
2.46436,-0.5,0.142468
2.38926,-0.5,0.13393
2.29333,-0.5,0.148425
2.33281,-0.5,0.138921
2.2597,-0.5,0.131712
2.36709,-0.5,0.145174
2.34876,-0.5,0.136219
2.278,-0.5,0.140973
2.32174,-0.5,0.146814
2.30186,-0.5,0.137896
2.34035,-0.5,0.142455
2.28498,-0.5,0.133981
2.35625,-0.5,0.137101
2.25099,-0.5,0.145508
2.22539,-0.5,0.147595
2.14252,-0.5,0.137053
2.17869,-0.5,0.141496
2.18717,-0.5,0.135465
2.24083,-0.5,0.138675
2.12366,-0.5,0.14809
2.21632,-0.5,0.144517
2.15787,-0.5,0.131527
2.19817,-0.5,0.148964
2.17369,-0.5,0.140259
2.14788,-0.5,0.14301
2.23397,-0.5,0.133201
2.03009,-0.5,0.139886
2.07892,-0.5,0.149117
1.99385,-0.5,0.142573
2.1045,-0.5,0.131981
2.06703,-0.5,0.136311
2.045,-0.5,0.145711
1.99907,-0.5,0.132572
2.09734,-0.5,0.14235
2.00601,-0.5,0.147859
2.08695,-0.5,0.137652
2.05834,-0.5,0.144123
2.03847,-0.5,0.130817
1.92417,-0.5,0.134861
1.86936,-0.5,0.148875
1.96774,-0.5,0.142774
1.84066,-0.5,0.132586
1.88642,-0.5,0.138568
1.91059,-0.5,0.145865
1.95509,-0.5,0.131964
1.84661,-0.5,0.14138
1.93445,-0.5,0.140692
1.87346,-0.5,0.129223
1.82663,-0.5,0.147007
1.97317,-0.5,0.137434
1.65573,-0.5,0.14268
1.81486,-0.5,0.12992
1.75957,-0.5,0.144776
1.70017,-0.5,0.133793
1.7184,-0.5,0.149247
1.74387,-0.5,0.138686
1.78021,-0.5,0.140719
1.6847,-0.5,0.131227
1.80981,-0.5,0.148623
1.67145,-0.5,0.137396
1.7763,-0.5,0.133409
1.70548,-0.5,0.139039
1.55606,-0.5,0.139952
1.55964,-0.5,0.128835
1.61994,-0.5,0.149564
1.50771,-0.5,0.132724
1.51321,-0.5,0.130647
1.59803,-0.5,0.141606
1.4776,-0.5,0.144999
1.64997,-0.5,0.138582
1.58273,-0.5,0.134471
1.52225,-0.5,0.148305
1.46867,-0.5,0.126703
1.63742,-0.5,0.140069
1.45988,-0.5,0.147062
1.26954,-0.5,0.135064
1.40347,-0.5,0.130819
1.30828,-0.5,0.138781
1.42738,-0.5,0.134642
1.30231,-0.5,0.145454
1.35586,-0.5,0.126947
1.36001,-0.5,0.14339
1.44687,-0.5,0.128762
1.25869,-0.5,0.141044
1.38587,-0.5,0.145454
1.31848,-0.5,0.132649
1.18108,-0.5,0.143185
1.09968,-0.5,0.124808
1.23722,-0.5,0.133057
1.02893,-0.5,0.145595
1.07109,-0.5,0.134915
1.20223,-0.5,0.146908
1.12416,-0.5,0.137663
1.15964,-0.5,0.130791
1.22578,-0.5,0.139647
1.03578,-0.5,0.128155
1.07728,-0.5,0.149227
1.17328,-0.5,0.136495
0.912863,-0.5,0.147851
0.863183,-0.5,0.131701
0.791844,-0.5,0.142307
0.954669,-0.5,0.129636
0.84017,-0.5,0.14525
0.919451,-0.5,0.134401
0.755919,-0.5,0.123471
0.998358,-0.5,0.137014
0.83075,-0.5,0.125939
0.941636,-0.5,0.141056
1.00648,-0.5,0.130996
0.782909,-0.5,0.149945
0.74844,-0.5,0.127947
0.531559,-0.5,0.131738
0.669086,-0.5,0.147614
0.70128,-0.5,0.141304
0.515985,-0.5,0.12149
0.618317,-0.5,0.131546
0.603527,-0.5,0.1457
0.636521,-0.5,0.139035
0.581593,-0.5,0.124622
0.695229,-0.5,0.134123
2.28393,-0.175902,0.158479
2.26643,-0.149639,0.169516
2.29763,-0.196448,0.164936
2.25089,-0.126339,0.150544
2.28957,-0.184358,0.154648
2.25963,-0.139441,0.160661
2.27909,-0.168629,0.167056
2.27093,-0.156396,0.157787
2.29453,-0.191801,0.170313
2.2629,-0.144357,0.159548
2.2735,-0.160248,0.164194
2.27587,-0.163807,0.152298
2.31649,-0.224736,0.158606
2.33554,-0.253305,0.167901
2.34443,-0.26665,0.150388
2.30437,-0.206562,0.164395
2.34084,-0.261253,0.160872
2.30907,-0.213601,0.154082
2.32333,-0.234989,0.167329
2.32787,-0.241806,0.157244
2.31258,-0.218867,0.169404
2.33869,-0.258039,0.158664
2.32499,-0.237489,0.162675
2.31991,-0.229869,0.152486
2.36723,-0.300844,0.150524
2.37547,-0.313202,0.160535
2.38366,-0.325488,0.156195
2.35728,-0.285915,0.167341
2.37645,-0.314678,0.154215
2.36289,-0.29433,0.164337
2.38946,-0.334188,0.165821
2.35219,-0.278289,0.158498
2.34798,-0.271965,0.161147
2.38767,-0.33151,0.151582
2.35919,-0.288785,0.155432
2.38045,-0.320672,0.168548
2.39917,-0.348761,0.151316
2.42314,-0.384716,0.160376
2.40843,-0.362639,0.168598
2.41534,-0.373003,0.15487
2.40651,-0.359762,0.158923
2.41971,-0.379565,0.16464
2.39242,-0.338637,0.16186
2.42828,-0.392422,0.15293
2.39656,-0.344848,0.15635
2.43061,-0.395918,0.16697
2.40395,-0.355924,0.160071
2.422,-0.383001,0.15042
2.43959,-0.409385,0.162541
2.46561,-0.448422,0.15385
2.45139,-0.42708,0.156989
2.45484,-0.432264,0.165634
2.44567,-0.418505,0.165878
2.46102,-0.441532,0.156359
2.43588,-0.403813,0.150619
2.46734,-0.45101,0.159148
2.44437,-0.416549,0.152593
2.45752,-0.436273,0.162111
2.46868,-0.453019,0.158181
2.43297,-0.399449,0.164138
2.47321,-0.459818,0.154904
2.49077,-0.5,0.163829
2.49548,-0.493213,0.151546
2.48327,-0.474909,0.161303
2.47709,-0.465633,0.167376
2.49624,-0.5,0.158481
2.48691,-0.48036,0.153088
2.49112,-0.486681,0.159989
2.47946,-0.469184,0.150171
2.49873,-0.498089,0.162848
2.48573,-0.478598,0.164174
2.48881,-0.483208,0.155859
2.3859,-0.5,0.161847
2.45725,-0.5,0.152698
2.42352,-0.5,0.154869
2.43145,-0.5,0.167085
2.44727,-0.5,0.158674
2.39853,-0.5,0.163427
2.46943,-0.5,0.159811
2.37603,-0.5,0.151446
2.43968,-0.5,0.150731
2.41831,-0.5,0.15897
2.46321,-0.5,0.164576
2.39851,-0.5,0.156815
2.32912,-0.5,0.161538
2.28817,-0.5,0.152048
2.25337,-0.5,0.167989
2.36539,-0.5,0.158158
2.27467,-0.5,0.155087
2.34689,-0.5,0.16432
2.31762,-0.5,0.152443
2.29865,-0.5,0.161062
2.33902,-0.5,0.156811
2.29585,-0.5,0.166015
2.25916,-0.5,0.15352
2.35584,-0.5,0.159934
2.19815,-0.5,0.151367
2.18552,-0.5,0.162875
2.22039,-0.5,0.168915
2.14662,-0.5,0.159423
2.21289,-0.5,0.161194
2.16178,-0.5,0.152732
2.12496,-0.5,0.165147
2.24632,-0.5,0.15568
2.14024,-0.5,0.159934
2.2304,-0.5,0.154583
2.19413,-0.5,0.166083
2.17359,-0.5,0.15613
1.98331,-0.5,0.158401
2.11873,-0.5,0.167444
2.07918,-0.5,0.15079
2.02645,-0.5,0.164167
2.08726,-0.5,0.15699
2.00891,-0.5,0.167574
2.0618,-0.5,0.160964
2.04994,-0.5,0.153945
1.99748,-0.5,0.152267
2.0997,-0.5,0.162705
2.03542,-0.5,0.169113
2.05783,-0.5,0.15921
1.92345,-0.5,0.163439
1.87618,-0.5,0.152307
1.96571,-0.5,0.156155
1.82512,-0.5,0.166077
1.89023,-0.5,0.162613
1.91178,-0.5,0.153055
1.9434,-0.5,0.169916
1.85089,-0.5,0.159302
1.89759,-0.5,0.157206
1.90732,-0.5,0.167913
1.95778,-0.5,0.150915
1.85642,-0.5,0.165015
1.8079,-0.5,0.158804
1.65048,-0.5,0.170925
1.76272,-0.5,0.161387
1.70956,-0.5,0.1553
1.67495,-0.5,0.157459
1.78462,-0.5,0.168839
1.75664,-0.5,0.150286
1.72468,-0.5,0.165542
1.66949,-0.5,0.151867
1.8125,-0.5,0.16432
1.77196,-0.5,0.155875
1.70504,-0.5,0.166785
1.53404,-0.5,0.156159
1.56107,-0.5,0.172721
1.5063,-0.5,0.165721
1.61095,-0.5,0.153606
1.52097,-0.5,0.167994
1.58616,-0.5,0.160959
1.64037,-0.5,0.163094
1.46346,-0.5,0.152404
1.52668,-0.5,0.155053
1.60338,-0.5,0.166766
1.63387,-0.5,0.15829
1.47826,-0.5,0.171568
1.27852,-0.5,0.162555
1.41348,-0.5,0.150481
1.3678,-0.5,0.170031
1.35416,-0.5,0.1604
1.26211,-0.5,0.155318
1.44125,-0.5,0.167301
1.30692,-0.5,0.172641
1.3987,-0.5,0.157986
1.38256,-0.5,0.15394
1.34324,-0.5,0.166481
1.4268,-0.5,0.17352
1.30477,-0.5,0.156453
1.06975,-0.5,0.15504
1.20843,-0.5,0.163401
1.15134,-0.5,0.160019
1.11911,-0.5,0.17405
1.09911,-0.5,0.159219
1.17293,-0.5,0.17224
1.24551,-0.5,0.151266
1.03086,-0.5,0.168676
1.01591,-0.5,0.162322
1.22598,-0.5,0.173881
1.09017,-0.5,0.16577
1.19264,-0.5,0.153732
0.900779,-0.5,0.163456
0.861061,-0.5,0.171455
0.956733,-0.5,0.166492
0.804387,-0.5,0.152507
0.834046,-0.5,0.158211
0.926181,-0.5,0.175927
1.00202,-0.5,0.153948
0.76133,-0.5,0.167926
0.783501,-0.5,0.160704
0.994477,-0.5,0.172941
0.844136,-0.5,0.16532
0.949087,-0.5,0.151053
0.507843,-0.5,0.158894
0.709059,-0.5,0.172054
0.627296,-0.5,0.153315
0.597024,-0.5,0.1698
0.549205,-0.5,0.154468
0.670941,-0.5,0.167008
0.728418,-0.5,0.162993
0.542978,-0.5,0.175259
0.646221,-0.5,0.160538
0.737874,-0.5,0.169895
2.26263,-0.14395,0.174173
2.28883,-0.18324,0.18206
2.28016,-0.170235,0.180751
2.27536,-0.16304,0.191047
2.25107,-0.126598,0.184376
2.29888,-0.198327,0.172099
2.2676,-0.151396,0.176082
2.28838,-0.182567,0.186758
2.28522,-0.177835,0.175134
2.26528,-0.147921,0.181832
2.29505,-0.192572,0.188732
2.25339,-0.130084,0.179635
2.33981,-0.259722,0.188128
2.30812,-0.21218,0.178763
2.32117,-0.231761,0.180125
2.32553,-0.238302,0.174857
2.33157,-0.247354,0.18401
2.31398,-0.220968,0.170554
2.30564,-0.208463,0.187784
2.34465,-0.266977,0.176191
2.31848,-0.227722,0.18915
2.33437,-0.251562,0.179049
2.34721,-0.270816,0.180705
2.30258,-0.203869,0.17351
2.36245,-0.29367,0.182393
2.38017,-0.320256,0.17049
2.38892,-0.333375,0.184212
2.35326,-0.27989,0.17451
2.38441,-0.326622,0.178042
2.35464,-0.281965,0.188726
2.36966,-0.304491,0.172465
2.3744,-0.311602,0.180363
2.3762,-0.314307,0.185885
2.36106,-0.291596,0.177406
2.34985,-0.274774,0.179911
2.38975,-0.334618,0.173616
2.41621,-0.374321,0.17751
2.40949,-0.364242,0.182702
2.40123,-0.351843,0.172129
2.4254,-0.388102,0.180612
2.41858,-0.377866,0.18651
2.40477,-0.357149,0.173668
2.4313,-0.396952,0.169711
2.39607,-0.344099,0.18007
2.39332,-0.339985,0.176525
2.42751,-0.391261,0.184278
2.42119,-0.381779,0.172834
2.40246,-0.353694,0.182114
2.46991,-0.454858,0.175115
2.43529,-0.402938,0.184562
2.45893,-0.438401,0.180335
2.4451,-0.417648,0.168374
2.46401,-0.446019,0.182785
2.44112,-0.411687,0.174747
2.44868,-0.423015,0.178095
2.45576,-0.433643,0.171693
2.45136,-0.427037,0.175899
2.45376,-0.430638,0.185069
2.46175,-0.442629,0.169542
2.43833,-0.407497,0.180001
2.48035,-0.470524,0.184737
2.49514,-0.492703,0.175524
2.47249,-0.458732,0.169116
2.48219,-0.5,0.178684
2.49834,-0.497504,0.170164
2.47874,-0.468114,0.177401
2.48946,-0.484193,0.180602
2.4862,-0.479293,0.172787
2.49281,-0.489221,0.168227
2.48749,-0.481239,0.180185
2.49896,-0.5,0.183205
2.47529,-0.462929,0.174622
2.38294,-0.5,0.172644
2.47931,-0.5,0.180666
2.40875,-0.5,0.177785
2.44169,-0.5,0.170315
2.39698,-0.5,0.185145
2.46341,-0.5,0.175266
2.44001,-0.5,0.179559
2.41714,-0.5,0.16944
2.40048,-0.5,0.17535
2.4486,-0.5,0.183432
2.37576,-0.5,0.180924
2.47027,-0.5,0.167854
2.30723,-0.5,0.172448
2.32593,-0.5,0.181477
2.27385,-0.5,0.18571
2.34553,-0.5,0.174288
2.29575,-0.5,0.177767
2.33615,-0.5,0.168921
2.36906,-0.5,0.182784
2.25438,-0.5,0.175901
2.36233,-0.5,0.170307
2.26212,-0.5,0.181264
2.32817,-0.5,0.186463
2.28446,-0.5,0.173566
2.23423,-0.5,0.178869
2.1489,-0.5,0.173288
2.19165,-0.5,0.175655
2.17853,-0.5,0.185662
2.21727,-0.5,0.185871
2.15761,-0.5,0.176753
2.24505,-0.5,0.169798
2.13645,-0.5,0.182864
2.12353,-0.5,0.175514
2.23654,-0.5,0.184104
2.16608,-0.5,0.181102
2.21003,-0.5,0.1715
2.09282,-0.5,0.173524
1.99959,-0.5,0.184719
2.03288,-0.5,0.177956
2.06536,-0.5,0.187111
2.10483,-0.5,0.179967
1.98548,-0.5,0.171281
2.07508,-0.5,0.176901
2.02861,-0.5,0.188148
2.05171,-0.5,0.172215
2.04495,-0.5,0.182007
2.0119,-0.5,0.176096
2.09704,-0.5,0.188453
1.86534,-0.5,0.188685
1.9287,-0.5,0.179249
1.83248,-0.5,0.176523
1.95866,-0.5,0.185647
1.84831,-0.5,0.182982
1.95404,-0.5,0.170714
1.88648,-0.5,0.177725
1.9033,-0.5,0.189942
1.93348,-0.5,0.182888
1.8798,-0.5,0.172848
1.97118,-0.5,0.176126
1.8281,-0.5,0.192134
1.67825,-0.5,0.174735
1.79769,-0.5,0.183744
1.75226,-0.5,0.181672
1.73772,-0.5,0.188427
1.80227,-0.5,0.175129
1.6629,-0.5,0.187263
1.77526,-0.5,0.192994
1.71426,-0.5,0.178022
1.7636,-0.5,0.172414
1.70313,-0.5,0.183369
1.65408,-0.5,0.18169
1.81405,-0.5,0.189259
1.62664,-0.5,0.178548
1.49568,-0.5,0.196472
1.55404,-0.5,0.176768
1.57066,-0.5,0.188557
1.60257,-0.5,0.175068
1.52799,-0.5,0.186708
1.47891,-0.5,0.183894
1.6326,-0.5,0.19015
1.46171,-0.5,0.190955
1.63986,-0.5,0.177493
1.58379,-0.5,0.193895
1.51693,-0.5,0.181064
1.39094,-0.5,0.195827
1.30568,-0.5,0.184273
1.45733,-0.5,0.178685
1.25777,-0.5,0.188638
1.30215,-0.5,0.17548
1.41254,-0.5,0.191863
1.34114,-0.5,0.194992
1.36114,-0.5,0.183149
1.34746,-0.5,0.177883
1.38022,-0.5,0.188767
1.28402,-0.5,0.198938
1.42764,-0.5,0.184733
1.18775,-0.5,0.175843
1.09275,-0.5,0.194933
1.03624,-0.5,0.187731
1.2331,-0.5,0.198135
1.05977,-0.5,0.197797
1.21728,-0.5,0.184435
1.15335,-0.5,0.188616
1.12931,-0.5,0.181878
1.16745,-0.5,0.195295
1.08675,-0.5,0.182726
1.23961,-0.5,0.179273
1.01617,-0.5,0.191705
0.803847,-0.5,0.201263
0.957592,-0.5,0.186437
0.90015,-0.5,0.196548
0.867762,-0.5,0.178248
0.766339,-0.5,0.188813
1.01006,-0.5,0.200663
0.824168,-0.5,0.191511
0.931831,-0.5,0.182358
0.972107,-0.5,0.192844
0.786636,-0.5,0.182124
0.876094,-0.5,0.203565
0.915942,-0.5,0.189322
0.592293,-0.5,0.191088
0.625367,-0.5,0.202893
0.508096,-0.5,0.1945
0.711618,-0.5,0.179051
0.562104,-0.5,0.206487
0.663651,-0.5,0.188279
0.722231,-0.5,0.199084
0.531531,-0.5,0.182636
0.654225,-0.5,0.195034
0.747148,-0.5,0.190862
2.28107,-0.171603,0.202417
2.27342,-0.160133,0.195736
2.26026,-0.140397,0.209799
2.29129,-0.18693,0.19853
2.286,-0.179005,0.192176
2.26827,-0.15241,0.206137
2.29986,-0.199788,0.208713
2.25244,-0.128659,0.201092
2.293,-0.189502,0.203861
2.25743,-0.136138,0.19423
2.27607,-0.164109,0.200454
2.27177,-0.157648,0.211509
2.30605,-0.209077,0.194529
2.34346,-0.265184,0.203183
2.3341,-0.25115,0.197582
2.31772,-0.22658,0.207274
2.33972,-0.259581,0.190382
2.3073,-0.210956,0.2005
2.32956,-0.244336,0.207462
2.32187,-0.232809,0.197355
2.34757,-0.271361,0.194884
2.30341,-0.205119,0.210029
2.33206,-0.248084,0.201406
2.31332,-0.219978,0.192147
2.36838,-0.302568,0.201946
2.37554,-0.313316,0.192915
2.35838,-0.287573,0.19716
2.38249,-0.323729,0.203534
2.3809,-0.321354,0.197682
2.36461,-0.296909,0.188922
2.34784,-0.27176,0.206864
2.38964,-0.334454,0.194246
2.36004,-0.290058,0.203793
2.3782,-0.317302,0.197681
2.38749,-0.331235,0.200628
2.35079,-0.276191,0.192228
2.41916,-0.37874,0.2026
2.40212,-0.353173,0.193869
2.42779,-0.391693,0.187387
2.3946,-0.341898,0.201075
2.40897,-0.363455,0.204182
2.41299,-0.369488,0.194129
2.42621,-0.389319,0.196054
2.39873,-0.348101,0.191331
2.42469,-0.387036,0.192183
2.40166,-0.352495,0.201495
2.4163,-0.374452,0.198846
2.41016,-0.365244,0.189474
2.45698,-0.435469,0.187957
2.44343,-0.415141,0.197233
2.46774,-0.451617,0.202241
2.43724,-0.405864,0.194551
2.46443,-0.446638,0.190742
2.43822,-0.407328,0.200088
2.45415,-0.431224,0.197659
2.44854,-0.42281,0.187781
2.44505,-0.417575,0.192342
2.46051,-0.44077,0.201104
2.46981,-0.454716,0.186207
2.43355,-0.400331,0.199036
2.48616,-0.479237,0.192228
2.49013,-0.485202,0.199954
2.49837,-0.497551,0.185022
2.47849,-0.467728,0.197205
2.4947,-0.492044,0.190722
2.48022,-0.470337,0.200161
2.48142,-0.5,0.19385
2.47261,-0.458914,0.18882
2.49194,-0.5,0.192434
2.47437,-0.461561,0.202052
2.48349,-0.475242,0.186551
2.49572,-0.493575,0.195726
2.46733,-0.5,0.188776
2.39087,-0.5,0.195581
2.43133,-0.5,0.201078
2.41399,-0.5,0.193
2.44429,-0.5,0.190607
2.40444,-0.5,0.200514
2.46948,-0.5,0.197532
2.38012,-0.5,0.186261
2.39641,-0.5,0.190546
2.45593,-0.5,0.198787
2.4349,-0.5,0.186621
2.42443,-0.5,0.197074
2.28486,-0.5,0.201154
2.33998,-0.5,0.191031
2.36039,-0.5,0.196399
2.25098,-0.5,0.190938
2.34625,-0.5,0.18814
2.26971,-0.5,0.199686
2.30711,-0.5,0.194907
2.31159,-0.5,0.204743
2.35295,-0.5,0.201367
2.27367,-0.5,0.193755
2.29955,-0.5,0.19666
2.31968,-0.5,0.191178
2.17407,-0.5,0.206188
2.19225,-0.5,0.195821
2.21921,-0.5,0.201956
2.14894,-0.5,0.189871
2.20792,-0.5,0.203774
2.15441,-0.5,0.195049
2.249,-0.5,0.191815
2.12396,-0.5,0.199418
2.22823,-0.5,0.193418
2.14038,-0.5,0.203457
2.19983,-0.5,0.19913
2.17817,-0.5,0.191533
2.03549,-0.5,0.191148
2.059,-0.5,0.20033
2.00354,-0.5,0.207325
2.08931,-0.5,0.197376
1.98167,-0.5,0.197826
2.11103,-0.5,0.20754
2.02453,-0.5,0.204873
2.07278,-0.5,0.19447
1.99432,-0.5,0.202547
2.11381,-0.5,0.190522
2.08506,-0.5,0.204977
2.01973,-0.5,0.199954
1.92793,-0.5,0.211579
1.8788,-0.5,0.202465
1.96128,-0.5,0.19278
1.83082,-0.5,0.20629
1.84461,-0.5,0.195748
1.94885,-0.5,0.204155
1.88355,-0.5,0.208682
1.91714,-0.5,0.197884
1.9025,-0.5,0.206771
1.8962,-0.5,0.192598
1.95208,-0.5,0.198989
1.86107,-0.5,0.211228
1.69896,-0.5,0.208443
1.76711,-0.5,0.196347
1.65595,-0.5,0.204953
1.81855,-0.5,0.210043
1.74724,-0.5,0.206336
1.72417,-0.5,0.196213
1.68433,-0.5,0.21636
1.78115,-0.5,0.199585
1.75872,-0.5,0.202197
1.73068,-0.5,0.212904
1.67736,-0.5,0.199336
1.79493,-0.5,0.208876
1.60913,-0.5,0.214752
1.4948,-0.5,0.205386
1.57061,-0.5,0.20086
1.53607,-0.5,0.208764
1.46149,-0.5,0.218257
1.63082,-0.5,0.205062
1.58938,-0.5,0.211576
1.53055,-0.5,0.197803
1.62486,-0.5,0.197439
1.50067,-0.5,0.211671
1.54917,-0.5,0.206673
1.56474,-0.5,0.218095
1.25682,-0.5,0.202349
1.44968,-0.5,0.213096
1.31567,-0.5,0.223218
1.39529,-0.5,0.209092
1.3432,-0.5,0.205165
1.3646,-0.5,0.217012
1.30085,-0.5,0.213402
1.42196,-0.5,0.20202
1.40341,-0.5,0.210629
1.32986,-0.5,0.205099
1.43703,-0.5,0.206088
1.26826,-0.5,0.220586
1.2296,-0.5,0.20085
1.04324,-0.5,0.221674
1.19307,-0.5,0.223786
1.09666,-0.5,0.212098
1.20903,-0.5,0.213294
1.05555,-0.5,0.208948
1.13568,-0.5,0.222686
1.15684,-0.5,0.209942
1.14821,-0.5,0.218209
1.11078,-0.5,0.203361
1.06323,-0.5,0.228297
1.20048,-0.5,0.212824
0.807211,-0.5,0.214337
0.955584,-0.5,0.225768
0.868279,-0.5,0.218674
0.898601,-0.5,0.211107
0.821742,-0.5,0.206365
0.927979,-0.5,0.223698
0.764357,-0.5,0.231889
1.0129,-0.5,0.213098
0.939268,-0.5,0.211776
0.84729,-0.5,0.226378
0.779486,-0.5,0.211089
0.990966,-0.5,0.219041
0.660256,-0.5,0.223755
0.553421,-0.5,0.213038
0.725271,-0.5,0.215267
0.680395,-0.5,0.234793
0.503536,-0.5,0.22415
0.570848,-0.5,0.228296
0.630677,-0.5,0.210094
0.707449,-0.5,0.213317
0.52245,-0.5,0.224422
0.587852,-0.5,0.217495
0.611929,-0.5,0.232058
2.29195,-0.18793,0.213957
2.26111,-0.141666,0.225215
2.2776,-0.166405,0.228171
2.27474,-0.162117,0.217686
2.26339,-0.145091,0.23256
2.28563,-0.178445,0.22079
2.25436,-0.131541,0.21554
2.30017,-0.200251,0.223724
2.2912,-0.186798,0.22968
2.25813,-0.137201,0.221989
2.27257,-0.158857,0.226894
2.28156,-0.172335,0.212407
2.31405,-0.22108,0.217994
2.33327,-0.249907,0.226331
2.34668,-0.270015,0.209462
2.3031,-0.204654,0.222072
2.32118,-0.231777,0.227748
2.32763,-0.241441,0.216119
2.31047,-0.215708,0.214908
2.33723,-0.255843,0.222993
2.34241,-0.263617,0.22756
2.30583,-0.208752,0.21674
2.33423,-0.251339,0.212286
2.31821,-0.227316,0.222803
2.38832,-0.332479,0.216033
2.34869,-0.273031,0.224424
2.35993,-0.289888,0.211525
2.38027,-0.3204,0.219627
2.35615,-0.284226,0.213664
2.38207,-0.323102,0.225587
2.36973,-0.304594,0.21897
2.3725,-0.308757,0.209186
2.35695,-0.285429,0.222483
2.38482,-0.327232,0.211557
2.37485,-0.312279,0.223295
2.36626,-0.29939,0.215702
2.39931,-0.348964,0.20648
2.42517,-0.387755,0.218591
2.4151,-0.372655,0.21153
2.41134,-0.367006,0.221307
2.42162,-0.382433,0.221763
2.40528,-0.357924,0.213815
2.39596,-0.343945,0.216198
2.42897,-0.393451,0.209042
2.40045,-0.350678,0.224525
2.4232,-0.384795,0.214244
2.41383,-0.370749,0.216237
2.40742,-0.361134,0.209062
2.45419,-0.431283,0.22005
2.45147,-0.427209,0.210243
2.43838,-0.407574,0.21359
2.46164,-0.442463,0.204133
2.45963,-0.439445,0.210243
2.44299,-0.414483,0.22004
2.46598,-0.448964,0.215464
2.4337,-0.400544,0.208241
2.44838,-0.422576,0.216
2.45595,-0.433932,0.206347
2.46393,-0.445897,0.21764
2.44149,-0.412243,0.212678
2.47887,-0.4683,0.203866
2.49995,-0.499924,0.211836
2.48777,-0.481657,0.216236
2.48963,-0.484448,0.210237
2.4798,-0.469695,0.207547
2.49596,-0.493935,0.217959
2.47328,-0.459913,0.214209
2.4827,-0.5,0.204242
2.49414,-0.49121,0.202758
2.48263,-0.473952,0.211732
2.48962,-0.5,0.216441
2.47273,-0.459088,0.209938
2.47223,-0.5,0.217412
2.37149,-0.5,0.210417
2.4002,-0.5,0.212976
2.45224,-0.5,0.203468
2.38821,-0.5,0.218405
2.45471,-0.5,0.209303
2.42435,-0.5,0.206514
2.42995,-0.5,0.215548
2.39375,-0.5,0.205499
2.46136,-0.5,0.212447
2.43853,-0.5,0.207855
2.41879,-0.5,0.219982
2.32959,-0.5,0.215771
2.2884,-0.5,0.207754
2.36297,-0.5,0.212454
2.25737,-0.5,0.220773
2.34363,-0.5,0.221549
2.27631,-0.5,0.211445
2.31741,-0.5,0.208209
2.29842,-0.5,0.21689
2.36055,-0.5,0.217141
2.26318,-0.5,0.209676
2.29164,-0.5,0.221739
2.34073,-0.5,0.210861
2.21445,-0.5,0.207965
2.15811,-0.5,0.221398
2.2451,-0.5,0.221878
2.13542,-0.5,0.215625
2.17915,-0.5,0.211642
2.18629,-0.5,0.217674
2.23222,-0.5,0.214014
2.15312,-0.5,0.225038
2.20919,-0.5,0.225827
2.16278,-0.5,0.216891
2.24116,-0.5,0.208967
2.12235,-0.5,0.220038
2.00239,-0.5,0.216639
2.10047,-0.5,0.224084
2.05208,-0.5,0.212705
2.03218,-0.5,0.22203
2.07313,-0.5,0.222899
2.01494,-0.5,0.212102
1.99046,-0.5,0.231393
2.10416,-0.5,0.218309
2.02959,-0.5,0.226932
2.07821,-0.5,0.216155
1.98555,-0.5,0.215999
2.11399,-0.5,0.218768
1.96825,-0.5,0.224581
1.83815,-0.5,0.215665
1.8747,-0.5,0.233694
